"","CountryName","CountryCode","Date","region","PolicyType","PolicyCode","previous_PolicyCode","Notes"
"519","Singapore","SGP",2022-02-08,"East_Asia_Pacific","C3: Cancel public events","2G","2G","No Coding changes for the period of 08 - 11 February 2022.  _____________________________________  ***Please refer to notes dated 28 January 2022:    Vaccine differentiated measures are currently in place with only vaccinated individuals allowed into events. Current Covid safety measurements still prevail in all settings.  _________________    Quote (1):  "" From 1 January 2022, the concession for unvaccinated individuals to perform PET in lieu of being fully vaccinated will be removed. Only fully vaccinated, recovered, or medically ineligible individuals, or children aged 12 years and below (subject to venue/event specific caps) will be allowed to enter settings where VDS is implemented.""    ""ATTRACTIONS,SHOWS & CRUISES  Entry allowed only if vaccinated.    CONGREGATIONAL & WORSHIP SERVICES  All vaccinated^ : Up to 1,000 worshippers.  Vaccinated performers or speakers may be unmasked, including for singing or playing of wind instruments at live performances.    MARRIAGE SOLEMNISATIONS  All vaccinated^ : Up to 1,000 attendees.    MUSEUMS & PUBLIC LIBRARIES  Entry allowed only if vaccinated.""    Link (1): http://web.archive.org/web/20220128150314/https://www.moh.gov.sg/covid-19-phase-advisory  __________________    Quote (2):  ""(D) Expanding VDS to More Venues    10. Vaccination is key to protecting our population even as SMMs are further relaxed. From 1 December 2021, we will expand VDS to more settings and activities, including in all Libraries under the National Library Board (NLB), and selected activities in community clubs/centres under Peopleâs Association (PA). By restricting entry to only individuals who have been fully vaccinated, we can further reduce the risk of transmission in such settings.     11. A summary of the updated community measures from 22 November 2021 can be found in Annex A.     (E) Removal of VDS Concession for Voluntarily Unvaccinated Individuals     12. We will further strengthen efforts to protect unvaccinated individuals from getting infected, as they are subject to greater risks of severe illness. Under current rules, unvaccinated individuals can get a PET and show a negative test result to enter a VDS setting. We will remove this concession for unvaccinated individuals to perform PET in lieu of being fully vaccinated.  Hence, only fully vaccinated, recovered, or medically ineligible individuals, or children aged 12 years and below (subject to venue/event-specific caps) will be allowed to enter settings where VDS is implemented. We will effect this on 1 January 2022, to allow time for more individuals to complete their primary series vaccination regime. ""    Link (2): http://web.archive.org/web/20220116160914/https://www.moh.gov.sg/news-highlights/details/resuming-our-transition-towards-covid-resilience"
"520","Singapore","SGP",2022-02-12,"East_Asia_Pacific","C3: Cancel public events","2G","2G","no coding changes for the period of 12-22 February 2022.  Although there have been some adjustments to covid measures, there are still some specific restrictions depending on the type and capacity of the event.  ____________    Quote (1):    ""Capacity Limits    From 4 March 2022, specific event size limits for events such as religious services, business events, media conferences, funerary memorial events, wedding receptions, and mask-on classes1, will be lifted. Zoning requirements will also be removed.    However, for large events and settings which pose more infection risks, capacity limits will be imposed as a precaution. These will include attractions, cruises, MICE and large work-related events, as well as large performing arts venues or sports stadiums. For other settings such as shopping malls and large standalone stores, the current density limit of 10sqm/pax roughly translates to 50% capacity too. For now, we will set the threshold at 1,000 pax.""    Link (1):  http://web.archive.org/web/20220222054302/https://www.gov.sg/article/revised-safe-management-measures-from-25-february-2022"
"521","Singapore","SGP",2022-02-23,"East_Asia_Pacific","C3: Cancel public events","2G","2G","no coding changes for the period of 23-26 Feb 2022.     Easing of safe distancing measures that was announce recently over the past week have not been postponed to a later stage due to surge in cases. [1]    Link (1): http://web.archive.org/web/20220226043144/https://www.straitstimes.com/singapore/implementation-of-changes-to-covid-19-safe-management-measures-to-be-postponed-due-to-surge-in-cases-moh  ____________________  ***Please refer to previous notes dated 21 Feb 2022:    no coding changes for the period of 12-22 February 2022.  Although there have been some adjustments to covid measures, there are still some specific restrictions depending on the type and capacity of the event.  ____________    Quote (1):    ""Capacity Limits    From 4 March 2022, specific event size limits for events such as religious services, business events, media conferences, funerary memorial events, wedding receptions, and mask-on classes1, will be lifted. Zoning requirements will also be removed.    However, for large events and settings which pose more infection risks, capacity limits will be imposed as a precaution. These will include attractions, cruises, MICE and large work-related events, as well as large performing arts venues or sports stadiums. For other settings such as shopping malls and large standalone stores, the current density limit of 10sqm/pax roughly translates to 50% capacity too. For now, we will set the threshold at 1,000 pax.""    Link (1):  http://web.archive.org/web/20220222054302/https://www.gov.sg/article/revised-safe-management-measures-from-25-february-2022"
"522","Singapore","SGP",2022-02-27,"East_Asia_Pacific","C3: Cancel public events","2G","2G","no coding changes for the period of 27 Feb - 07 Mar 2022.  Easing and streamlining of current covid measures to be delayed further as cases remain high.    Quote (1):  ""SINGAPORE: The streamlining of COVID-19 safe management measures will be postponed again as daily local case numbers have remained high.  ""The number of cases currently hospitalised also remains high, and our healthcare workers are still under significant pressure,"" said the Ministry of Health (MOH) on Friday (Mar 4).""    Link (1): http://web.archive.org/web/20220307093838/https://www.channelnewsasia.com/singapore/covid-19-streamlining-safe-management-measures-delay-moh-high-case-numbers-2539831    _______________________  *** Please refer to notes dated 26 Feb 2022:    no coding changes for the period of 23-26 Feb 2022.     Easing of safe distancing measures that was announce recently over the past week have not been postponed to a later stage due to surge in cases. [1]    Link (1): http://web.archive.org/web/20220226043144/https://www.straitstimes.com/singapore/implementation-of-changes-to-covid-19-safe-management-measures-to-be-postponed-due-to-surge-in-cases-moh  ____________________  ***Please refer to previous notes dated 21 Feb 2022:    no coding changes for the period of 12-22 February 2022.  Although there have been some adjustments to covid measures, there are still some specific restrictions depending on the type and capacity of the event.  ____________    Quote (1):    ""Capacity Limits    From 4 March 2022, specific event size limits for events such as religious services, business events, media conferences, funerary memorial events, wedding receptions, and mask-on classes1, will be lifted. Zoning requirements will also be removed.    However, for large events and settings which pose more infection risks, capacity limits will be imposed as a precaution. These will include attractions, cruises, MICE and large work-related events, as well as large performing arts venues or sports stadiums. For other settings such as shopping malls and large standalone stores, the current density limit of 10sqm/pax roughly translates to 50% capacity too. For now, we will set the threshold at 1,000 pax.""    Link (1):  http://web.archive.org/web/20220222054302/https://www.gov.sg/article/revised-safe-management-measures-from-25-february-2022"
"523","Singapore","SGP",2022-03-08,"East_Asia_Pacific","C3: Cancel public events","2G","2G","no coding changes for the period of 08-12 March 2022.    Streamlining of Covid measures in-country to begin on March 15 after a postponement from Feb 25 due to the surges in cases.  ___________________________  Quote (1):  ""From 15 March 2022, Safe Management Measures will be simplified to focus on the five most important and effective measures:  a. Group sizes;  b. Mask-wearing;  c. Workplace requirements;  d. Safe distancing; and  e. Capacity limits""    Link (1): http://web.archive.org/web/20220312111932/https://www.gov.sg/article/revised-safe-management-measures    ---------------------------  Quote (2):  ""SINGAPORE - Singapore will simplify its safe management measures from next Tuesday (March 15), as the Omicron wave has likely peaked and Covid-19 cases are falling.  The streamlining, which was earlier announced but deferred due to a surge in cases, will cover five areas: group sizes, mask wearing, workplace rules, safe distancing and capacity limits.  Should the pandemic situation change, these parameters will be tightened or relaxed across the board. Other restrictions - such as the blocking-off of public seating areas - will be lifted, given that they do not have a big impact on the virus' spread.""    Link (2): http://web.archive.org/web/20220312111938/https://www.straitstimes.com/singapore/health/singapore-to-simplify-covid-19-rules-from-march-15-including-allowing-five-household-visitors-at-a-time  __________________________    ***Please also refer to notes dated 07 March 2022:    no coding changes for the period of 27 Feb - 07 Mar 2022.  Easing and streamlining of current covid measures to be delayed further as cases remain high.    Quote (1):  ""SINGAPORE: The streamlining of COVID-19 safe management measures will be postponed again as daily local case numbers have remained high.  ""The number of cases currently hospitalised also remains high, and our healthcare workers are still under significant pressure,"" said the Ministry of Health (MOH) on Friday (Mar 4).""    Link (1): http://web.archive.org/web/20220307093838/https://www.channelnewsasia.com/singapore/covid-19-streamlining-safe-management-measures-delay-moh-high-case-numbers-2539831    _______________________  *** Please refer to notes dated 26 Feb 2022:    no coding changes for the period of 23-26 Feb 2022.     Easing of safe distancing measures that was announce recently over the past week have not been postponed to a later stage due to surge in cases. [1]    Link (1): http://web.archive.org/web/20220226043144/https://www.straitstimes.com/singapore/implementation-of-changes-to-covid-19-safe-management-measures-to-be-postponed-due-to-surge-in-cases-moh  ____________________  ***Please refer to previous notes dated 21 Feb 2022:    no coding changes for the period of 12-22 February 2022.  Although there have been some adjustments to covid measures, there are still some specific restrictions depending on the type and capacity of the event.  ____________    Quote (1):    ""Capacity Limits    From 4 March 2022, specific event size limits for events such as religious services, business events, media conferences, funerary memorial events, wedding receptions, and mask-on classes1, will be lifted. Zoning requirements will also be removed.    However, for large events and settings which pose more infection risks, capacity limits will be imposed as a precaution. These will include attractions, cruises, MICE and large work-related events, as well as large performing arts venues or sports stadiums. For other settings such as shopping malls and large standalone stores, the current density limit of 10sqm/pax roughly translates to 50% capacity too. For now, we will set the threshold at 1,000 pax.""    Link (1):  http://web.archive.org/web/20220222054302/https://www.gov.sg/article/revised-safe-management-measures-from-25-february-2022"
"524","Singapore","SGP",2022-02-08,"East_Asia_Pacific","C4: Restrictions on gatherings","4G","4G","No Coding changes for the period of 08 - 11 February 2022.  _____________________________________  ***Please refer to notes dated 28 January 2022:    Regardless of vaccination status, only groups of up to 5 are allowed.  ______________  Quote (1):  ""SOCIAL GATHERINGS  Group sizes of up to 5 persons.""    Link (1): http://web.archive.org/web/20220128150314/https://www.moh.gov.sg/covid-19-phase-advisory"
"525","Singapore","SGP",2022-02-12,"East_Asia_Pacific","C4: Restrictions on gatherings","4G","4G","no coding changes for the period of 12-22 February 2022.  Although there have been some adjustments to covid measures, the group size is still limited to 5 at any one time.  ____________    Quote (1):  ""Group Sizes: The maximum number of unique visitors per household will be adjusted from 5 persons per day, to 5 persons at any one time.""    Link (1): http://web.archive.org/web/20220222054302/https://www.gov.sg/article/revised-safe-management-measures-from-25-february-2022"
"526","Singapore","SGP",2022-02-23,"East_Asia_Pacific","C4: Restrictions on gatherings","4G","4G","no coding changes for the period of 23-26 Feb 2022.     Easing of safe distancing measures that was announce recently over the past week have not been postponed to a later stage due to surge in cases. [1]    Link (1): http://web.archive.org/web/20220226043144/https://www.straitstimes.com/singapore/implementation-of-changes-to-covid-19-safe-management-measures-to-be-postponed-due-to-surge-in-cases-moh  ____________________  ***Please refer to previous notes dated 21 Feb 2022:    no coding changes for the period of 12-22 February 2022.  Although there have been some adjustments to covid measures, the group size is still limited to 5 at any one time.  ____________    Quote (1):  ""Group Sizes: The maximum number of unique visitors per household will be adjusted from 5 persons per day, to 5 persons at any one time.""    Link (1): http://web.archive.org/web/20220222054302/https://www.gov.sg/article/revised-safe-management-measures-from-25-february-2022"
"527","Singapore","SGP",2022-02-27,"East_Asia_Pacific","C4: Restrictions on gatherings","4G","4G","no coding changes for the period of 27 Feb - 07 Mar 2022.  Easing and streamlining of current covid measures to be delayed further as cases remain high.    Quote (1):  ""SINGAPORE: The streamlining of COVID-19 safe management measures will be postponed again as daily local case numbers have remained high.  ""The number of cases currently hospitalised also remains high, and our healthcare workers are still under significant pressure,"" said the Ministry of Health (MOH) on Friday (Mar 4).""    Link (1): http://web.archive.org/web/20220307093838/https://www.channelnewsasia.com/singapore/covid-19-streamlining-safe-management-measures-delay-moh-high-case-numbers-2539831  _______________________  *** Please refer to notes dated 26 Feb 2022:    no coding changes for the period of 23-26 Feb 2022.     Easing of safe distancing measures that was announce recently over the past week have not been postponed to a later stage due to surge in cases. [1]    Link (1): http://web.archive.org/web/20220226043144/https://www.straitstimes.com/singapore/implementation-of-changes-to-covid-19-safe-management-measures-to-be-postponed-due-to-surge-in-cases-moh  ____________________  ***Please refer to previous notes dated 21 Feb 2022:    no coding changes for the period of 12-22 February 2022.  Although there have been some adjustments to covid measures, the group size is still limited to 5 at any one time.  ____________    Quote (1):  ""Group Sizes: The maximum number of unique visitors per household will be adjusted from 5 persons per day, to 5 persons at any one time.""    Link (1): http://web.archive.org/web/20220222054302/https://www.gov.sg/article/revised-safe-management-measures-from-25-february-2022"
"528","Singapore","SGP",2022-03-08,"East_Asia_Pacific","C4: Restrictions on gatherings","4G","4G","no coding changes for the period of 08-12 March 2022.    Streamlining of Covid measures in-country to begin on March 15 after a postponement from Feb 25 due to the surges in cases.  ___________________________  Quote (1):  ""From 15 March 2022, Safe Management Measures will be simplified to focus on the five most important and effective measures:  a. Group sizes;  b. Mask-wearing;  c. Workplace requirements;  d. Safe distancing; and  e. Capacity limits""    Link (1): http://web.archive.org/web/20220312111932/https://www.gov.sg/article/revised-safe-management-measures    ---------------------------  Quote (2):  ""SINGAPORE - Singapore will simplify its safe management measures from next Tuesday (March 15), as the Omicron wave has likely peaked and Covid-19 cases are falling.  The streamlining, which was earlier announced but deferred due to a surge in cases, will cover five areas: group sizes, mask wearing, workplace rules, safe distancing and capacity limits.  Should the pandemic situation change, these parameters will be tightened or relaxed across the board. Other restrictions - such as the blocking-off of public seating areas - will be lifted, given that they do not have a big impact on the virus' spread.""    Link (2): http://web.archive.org/web/20220312111938/https://www.straitstimes.com/singapore/health/singapore-to-simplify-covid-19-rules-from-march-15-including-allowing-five-household-visitors-at-a-time  __________________________    ***Please also refer to notes dated 07 March 2022:    no coding changes for the period of 27 Feb - 07 Mar 2022.  Easing and streamlining of current covid measures to be delayed further as cases remain high.    Quote (1):  ""SINGAPORE: The streamlining of COVID-19 safe management measures will be postponed again as daily local case numbers have remained high.  ""The number of cases currently hospitalised also remains high, and our healthcare workers are still under significant pressure,"" said the Ministry of Health (MOH) on Friday (Mar 4).""    Link (1): http://web.archive.org/web/20220307093838/https://www.channelnewsasia.com/singapore/covid-19-streamlining-safe-management-measures-delay-moh-high-case-numbers-2539831  _______________________  *** Please refer to notes dated 26 Feb 2022:    no coding changes for the period of 23-26 Feb 2022.     Easing of safe distancing measures that was announce recently over the past week have not been postponed to a later stage due to surge in cases. [1]    Link (1): http://web.archive.org/web/20220226043144/https://www.straitstimes.com/singapore/implementation-of-changes-to-covid-19-safe-management-measures-to-be-postponed-due-to-surge-in-cases-moh  ____________________  ***Please refer to previous notes dated 21 Feb 2022:    no coding changes for the period of 12-22 February 2022.  Although there have been some adjustments to covid measures, the group size is still limited to 5 at any one time.  ____________    Quote (1):  ""Group Sizes: The maximum number of unique visitors per household will be adjusted from 5 persons per day, to 5 persons at any one time.""    Link (1): http://web.archive.org/web/20220222054302/https://www.gov.sg/article/revised-safe-management-measures-from-25-february-2022"
"529","Singapore","SGP",2022-02-08,"East_Asia_Pacific","C5: Close public transport","0","0","No Coding changes for the period of 08 - 11 February 2022.  _____________________________________  ***Please refer to notes dated 28 January 2022:    no coding changes to the period of 18-28 January 2022.  ____________________  *** Please see previous notes dated 17 January 2022:    No coding changes for the period of 07-17 January 2022.  All restrictions will remain the same all the way to and during the Chinese New Year (CNY) period in Early to mid February 2022.    Link [1]: http://archive.today/2022.01.17-030005/https://www.straitstimes.com/singapore/health/current-covid-19-rules-will-stay-during-cny-period-in-view-of-omicron-wave-lawrence-wong  Link [2]: http://archive.today/2022.01.17-030048/https://www.todayonline.com/singapore/no-plans-relax-covid-19-curbs-chinese-new-year-holidays-lawrence-wong-1784181  Link [3]: http://archive.today/2022.01.17-030109/https://www.businesstimes.com.sg/government-economy/we-dont-intend-to-relax-further-says-lawrence-wong-as-covid-curbs-look-set-to  Link [4]: http://archive.today/2022.01.17-030130/https://www.gov.sg/article/safe-management-measures-and-chinese-new-year  ____________________  *** Please refer to previous notes:    No Coding Changes to the period of 01-06 January 2022. Recent updates from the government states that in light of the Omicron variant, the current Covid-19 safety measurements will remain unchanged right into the Chinese New Year (CNY) period - this commences on the 01-02 February 2022 and normally the period stretches for 14 days.  ________________________    Quote (1):  ""SINGAPORE - Singapore's current set of Covid-19 safe management rules will stay in place during the upcoming Chinese New Year period from Feb 1, in view of a likely surge of infections brought about by the new Omicron variant, said Finance Minister Lawrence Wong on Wednesday (Jan 5). Group sizes for gathering and dining at restaurants have been capped at five since November, when Singapore emerged from an outbreak caused by the earlier Delta variant. Mr Wong, who is a co-chair of the multi-ministry task force handling Covid-19, said during a press conference that the present posture would be maintained as he could not imagine the Omicron wave passing before Chinese New Year.""    Link (1): http://web.archive.org/web/20220106084209/https://www.straitstimes.com/singapore/health/current-covid-19-rules-will-stay-during-cny-period-in-view-of-omicron-wave-lawrence-wong.    ______________________    ***Please also refer to notes dated 18 Dec 2021:  No Coding changes to the period of 14-18 Dec.   _____________  ***Please refer to notes dated 19 Nov 2021:    No coding changes for the period of 07-19 Nov 2021 [Link (1)]. Covid safety measures in place but no reduction to services country-wide [Link(1)].    Link (1): http://web.archive.org/web/20211119095744/https://www.lta.gov.sg/content/ltagov/en/industry_innovations/industry_matters/LTA%27s%20Measures%20for%20COVID-19.html"
"530","Singapore","SGP",2022-02-12,"East_Asia_Pacific","C5: Close public transport","0","0","no coding changes for the period of 12-22 February 2022. Ridership rates have been on the rise and more hopes that might return to pre-pandemic levels. not restrictions in services seen.  ____________________    Quote (1):  ""SINGAPORE - Public transport ridership recovered in 2021 on the back of relaxed Covid-19 restrictions, but the numbers are still the second lowest since 2010.  Bus and train rides averaged 5.259 million a day in 2021 - 4.3 per cent higher than in 2020, based on figures released by the Land Transport Authority on Monday (Feb 21).""    ""More people are expected to return to taking public transport as the economy reopens further this year.  Last month, bus and rail rides averaged 5.785 million a day - a 10 per cent jump from the 2021 average.  But observers reckon that it would take some time to go back to the all-time ridership high of 7.691 million seen before the Covid-19 pandemic in 2019.""    Link (1): http://web.archive.org/web/20220222053312/https://www.straitstimes.com/singapore/transport/bus-train-rides-rise-but-numbers-still-far-from-pre-covid-19-levels"
"531","Singapore","SGP",2022-02-23,"East_Asia_Pacific","C5: Close public transport","0","0","no coding changes for the period of 23-26 Feb 2022.   --------------------------  ***Please refer to previous notes dated 21 Feb 2022:    no coding changes for the period of 12-22 February 2022. Ridership rates have been on the rise and more hopes that might return to pre-pandemic levels. not restrictions in services seen.  ____________________    Quote (1):  ""SINGAPORE - Public transport ridership recovered in 2021 on the back of relaxed Covid-19 restrictions, but the numbers are still the second lowest since 2010.  Bus and train rides averaged 5.259 million a day in 2021 - 4.3 per cent higher than in 2020, based on figures released by the Land Transport Authority on Monday (Feb 21).""    ""More people are expected to return to taking public transport as the economy reopens further this year.  Last month, bus and rail rides averaged 5.785 million a day - a 10 per cent jump from the 2021 average.  But observers reckon that it would take some time to go back to the all-time ridership high of 7.691 million seen before the Covid-19 pandemic in 2019.""    Link (1): http://web.archive.org/web/20220222053312/https://www.straitstimes.com/singapore/transport/bus-train-rides-rise-but-numbers-still-far-from-pre-covid-19-levels"
"532","Singapore","SGP",2022-02-27,"East_Asia_Pacific","C5: Close public transport","0","0","no coding changes for the period of 27 Feb - 07 Mar 2022.  _______________________  *** Please refer to notes dated 26 Feb 2022:    no coding changes for the period of 23-26 Feb 2022.   --------------------------  ***Please refer to previous notes dated 21 Feb 2022:    no coding changes for the period of 12-22 February 2022. Ridership rates have been on the rise and more hopes that might return to pre-pandemic levels. not restrictions in services seen.  ____________________    Quote (1):  ""SINGAPORE - Public transport ridership recovered in 2021 on the back of relaxed Covid-19 restrictions, but the numbers are still the second lowest since 2010.  Bus and train rides averaged 5.259 million a day in 2021 - 4.3 per cent higher than in 2020, based on figures released by the Land Transport Authority on Monday (Feb 21).""    ""More people are expected to return to taking public transport as the economy reopens further this year.  Last month, bus and rail rides averaged 5.785 million a day - a 10 per cent jump from the 2021 average.  But observers reckon that it would take some time to go back to the all-time ridership high of 7.691 million seen before the Covid-19 pandemic in 2019.""    Link (1): http://web.archive.org/web/20220222053312/https://www.straitstimes.com/singapore/transport/bus-train-rides-rise-but-numbers-still-far-from-pre-covid-19-levels"
"533","Singapore","SGP",2022-03-08,"East_Asia_Pacific","C5: Close public transport","0","0","no coding changes for the period of 08-12 March 2022.    Streamlining of Covid measures in-country to begin on March 15 after a postponement from Feb 25 due to the surges in cases.  ___________________________  Quote (1):  ""From 15 March 2022, Safe Management Measures will be simplified to focus on the five most important and effective measures:  a. Group sizes;  b. Mask-wearing;  c. Workplace requirements;  d. Safe distancing; and  e. Capacity limits""    Link (1): http://web.archive.org/web/20220312111932/https://www.gov.sg/article/revised-safe-management-measures    ---------------------------  Quote (2):  ""SINGAPORE - Singapore will simplify its safe management measures from next Tuesday (March 15), as the Omicron wave has likely peaked and Covid-19 cases are falling.  The streamlining, which was earlier announced but deferred due to a surge in cases, will cover five areas: group sizes, mask wearing, workplace rules, safe distancing and capacity limits.  Should the pandemic situation change, these parameters will be tightened or relaxed across the board. Other restrictions - such as the blocking-off of public seating areas - will be lifted, given that they do not have a big impact on the virus' spread.""    Link (2): http://web.archive.org/web/20220312111938/https://www.straitstimes.com/singapore/health/singapore-to-simplify-covid-19-rules-from-march-15-including-allowing-five-household-visitors-at-a-time  __________________________    ***Please also refer to notes dated 07 March 2022:    no coding changes for the period of 27 Feb - 07 Mar 2022.  _______________________  *** Please refer to notes dated 26 Feb 2022:    no coding changes for the period of 23-26 Feb 2022.   --------------------------  ***Please refer to previous notes dated 21 Feb 2022:    no coding changes for the period of 12-22 February 2022. Ridership rates have been on the rise and more hopes that might return to pre-pandemic levels. not restrictions in services seen.  ____________________    Quote (1):  ""SINGAPORE - Public transport ridership recovered in 2021 on the back of relaxed Covid-19 restrictions, but the numbers are still the second lowest since 2010.  Bus and train rides averaged 5.259 million a day in 2021 - 4.3 per cent higher than in 2020, based on figures released by the Land Transport Authority on Monday (Feb 21).""    ""More people are expected to return to taking public transport as the economy reopens further this year.  Last month, bus and rail rides averaged 5.785 million a day - a 10 per cent jump from the 2021 average.  But observers reckon that it would take some time to go back to the all-time ridership high of 7.691 million seen before the Covid-19 pandemic in 2019.""    Link (1): http://web.archive.org/web/20220222053312/https://www.straitstimes.com/singapore/transport/bus-train-rides-rise-but-numbers-still-far-from-pre-covid-19-levels"
"534","Singapore","SGP",2022-02-08,"East_Asia_Pacific","C6: Stay at home requirements","1G","1G","No Coding changes for the period of 08 - 11 February 2022.  _____________________________________  ***Please refer to notes dated 28 January 2022:    no coding changes to the period of 18-28 January 2022.  ____________________  *** Please see previous notes dated 17 January 2022:    No coding changes for the period of 07-17 January 2022.  All restrictions will remain the same all the way to and during the Chinese New Year (CNY) period in Early to mid February 2022.    Link [1]: http://archive.today/2022.01.17-030005/https://www.straitstimes.com/singapore/health/current-covid-19-rules-will-stay-during-cny-period-in-view-of-omicron-wave-lawrence-wong  Link [2]: http://archive.today/2022.01.17-030048/https://www.todayonline.com/singapore/no-plans-relax-covid-19-curbs-chinese-new-year-holidays-lawrence-wong-1784181  Link [3]: http://archive.today/2022.01.17-030109/https://www.businesstimes.com.sg/government-economy/we-dont-intend-to-relax-further-says-lawrence-wong-as-covid-curbs-look-set-to  Link [4]: http://archive.today/2022.01.17-030130/https://www.gov.sg/article/safe-management-measures-and-chinese-new-year  ____________________  *** Please refer to previous notes:    No Coding Changes to the period of 01-06 January 2022. Recent updates from the government states that in light of the Omicron variant, the current Covid-19 safety measurements will remain unchanged right into the Chinese New Year (CNY) period - this commences on the 01-02 February 2022 and normally the period stretches for 14 days.  ________________________    Quote (1):  ""SINGAPORE - Singapore's current set of Covid-19 safe management rules will stay in place during the upcoming Chinese New Year period from Feb 1, in view of a likely surge of infections brought about by the new Omicron variant, said Finance Minister Lawrence Wong on Wednesday (Jan 5). Group sizes for gathering and dining at restaurants have been capped at five since November, when Singapore emerged from an outbreak caused by the earlier Delta variant. Mr Wong, who is a co-chair of the multi-ministry task force handling Covid-19, said during a press conference that the present posture would be maintained as he could not imagine the Omicron wave passing before Chinese New Year.""    Link (1): http://web.archive.org/web/20220106084209/https://www.straitstimes.com/singapore/health/current-covid-19-rules-will-stay-during-cny-period-in-view-of-omicron-wave-lawrence-wong.    ______________________    ***Please also refer to notes dated 18 Dec 2021:  No Coding changes to the period of 14-18 Dec.   _____________  ***Please refer to notes dated 19 Nov 2021:    No coding changes for the period of 07-19 Nov 2021 [Link (1)]. Covid safety measures in place but no reduction to services country-wide [Link(1)].    Link (1): http://web.archive.org/web/20211119095744/https://www.lta.gov.sg/content/ltagov/en/industry_innovations/industry_matters/LTA%27s%20Measures%20for%20COVID-19.html"
"535","Singapore","SGP",2022-02-12,"East_Asia_Pacific","C6: Stay at home requirements","1G","1G","no coding changes for the period of 12-22 February 2022.  _________________    Link (1): http://web.archive.org/web/20220222053048/https://www.moh.gov.sg/covid-19/general"
"536","Singapore","SGP",2022-02-23,"East_Asia_Pacific","C6: Stay at home requirements","1G","1G","no coding changes for the period of 23-26 Feb 2022.     Easing of safe distancing measures that was announce recently over the past week have not been postponed to a later stage due to surge in cases. [1]    Link (1): http://web.archive.org/web/20220226043144/https://www.straitstimes.com/singapore/implementation-of-changes-to-covid-19-safe-management-measures-to-be-postponed-due-to-surge-in-cases-moh  ------------------------------------  ***Please refer to previous notes dated 21 Feb 2022:    no coding changes for the period of 12-22 February 2022.  _________________    Link (1): http://web.archive.org/web/20220222053048/https://www.moh.gov.sg/covid-19/general"
"537","Singapore","SGP",2022-02-27,"East_Asia_Pacific","C6: Stay at home requirements","1G","1G","no coding changes for the period of 27 Feb - 07 Mar 2022.  _______________________  *** Please refer to notes dated 26 Feb 2022:    no coding changes for the period of 23-26 Feb 2022.     Easing of safe distancing measures that was announce recently over the past week have not been postponed to a later stage due to surge in cases. [1]    Link (1): http://web.archive.org/web/20220226043144/https://www.straitstimes.com/singapore/implementation-of-changes-to-covid-19-safe-management-measures-to-be-postponed-due-to-surge-in-cases-moh  ------------------------------------  ***Please refer to previous notes dated 21 Feb 2022:    no coding changes for the period of 12-22 February 2022.  _________________    Link (1): http://web.archive.org/web/20220222053048/https://www.moh.gov.sg/covid-19/general"
"538","Singapore","SGP",2022-03-08,"East_Asia_Pacific","C6: Stay at home requirements","1G","1G","no coding changes for the period of 08-12 March 2022.    Streamlining of Covid measures in-country to begin on March 15 after a postponement from Feb 25 due to the surges in cases.  ___________________________  Quote (1):  ""From 15 March 2022, Safe Management Measures will be simplified to focus on the five most important and effective measures:  a. Group sizes;  b. Mask-wearing;  c. Workplace requirements;  d. Safe distancing; and  e. Capacity limits""    Link (1): http://web.archive.org/web/20220312111932/https://www.gov.sg/article/revised-safe-management-measures    ---------------------------  Quote (2):  ""SINGAPORE - Singapore will simplify its safe management measures from next Tuesday (March 15), as the Omicron wave has likely peaked and Covid-19 cases are falling.  The streamlining, which was earlier announced but deferred due to a surge in cases, will cover five areas: group sizes, mask wearing, workplace rules, safe distancing and capacity limits.  Should the pandemic situation change, these parameters will be tightened or relaxed across the board. Other restrictions - such as the blocking-off of public seating areas - will be lifted, given that they do not have a big impact on the virus' spread.""    Link (2): http://web.archive.org/web/20220312111938/https://www.straitstimes.com/singapore/health/singapore-to-simplify-covid-19-rules-from-march-15-including-allowing-five-household-visitors-at-a-time  __________________________    ***Please also refer to notes dated 07 March 2022:    no coding changes for the period of 27 Feb - 07 Mar 2022.  _______________________  *** Please refer to notes dated 26 Feb 2022:    no coding changes for the period of 23-26 Feb 2022.     Easing of safe distancing measures that was announce recently over the past week have not been postponed to a later stage due to surge in cases. [1]    Link (1): http://web.archive.org/web/20220226043144/https://www.straitstimes.com/singapore/implementation-of-changes-to-covid-19-safe-management-measures-to-be-postponed-due-to-surge-in-cases-moh  ------------------------------------  ***Please refer to previous notes dated 21 Feb 2022:    no coding changes for the period of 12-22 February 2022.  _________________    Link (1): http://web.archive.org/web/20220222053048/https://www.moh.gov.sg/covid-19/general"
